"","id","id_trial","triallength","correctaoi","distractor","maintainrate","triallength_3000","latency","lnpref","trial","age","education_year","female","child_exposure","lui_raw","lui_percentile","cdi_raw","cdi_percentile","emq_g","emq_pa","bilingual","bilingual_speaks","lab","graddegree","music","music_infant_total","music_current_total","music_total","htp","peabody_grasping","peabody_visualmotor","stp","mus1.1listentorecordedmusic_times","mus1.2singaloneorwithothers_times","mus1.3lookatbooks_times","mus1.4playwithmusicalinstruments_times","mus1.5makepaintingsordrawings_times","mus2.1dophysicalexercise_times","mus2.2danceormovetomusic_times","mus2.3attendmusicclasseslessons_times","mus3.1Ireadbookstomybaby_times","mus3.2isangtomybaby_times","mus3.3iplayedmusicalinstrumentswithmybaby_times","mus3.4iplayedrecordedmusicformybaby_times","mus3.5imadepaintingsordrawingswithmybaby_times","mus4.1itookmybabytoconcertstohearlivemusic_times","mus4.2itookmybabytoartmuseums_times","mus4.3itookmybabytomusicclasses_times","mus5.1isanglullabiesorothersongs_times","mus5.2iplayedrecordedmusic_times","mus5.3ispokerhymesorpoemstomybaby_times","mus5.4imadecooingorshushingsounds_times","mus5.5irubbedmybaby.sback_times","music_infant_total_times","music_current_total_times","music_total_times"
"238",454,"454_10",15324,464,581,0.084793898,12324,1941,"-0.224866205",10,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"239",454,"454_14",15353,575,146,0.058366389,12353,2371,"1.370763419",14,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"240",454,"454_15",15341,524,355,0.071225995,12341,11966,"0.389373895",15,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"241",454,"454_16",15316,521,201,0.05862293,12316,5225,"0.952445134",16,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"242",454,"454_21",15339,155,92,0.02001783,12339,3331,"0.52163654",21,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"243",454,"454_22",15318,55,266,0.026059425,12318,705,"-1.576163124",22,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"244",454,"454_25",15311,218,282,0.040614085,12311,9961,"-0.257412008",25,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"245",454,"454_26",15335,246,252,0.040372923,12335,983,"-0.024097552",26,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"246",454,"454_28",15323,0,39,0.003164814,12323,NA,"#NAME?",28,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"247",454,"454_29",15286,339,330,0.054452222,12286,8353,"0.026907453",29,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"248",454,"454_30",15343,133,85,0.017661833,12343,1425,"0.447697872",30,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"249",454,"454_11",15316,457,413,0.070639818,12316,3316,"0.101235798",11,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"250",454,"454_12",15324,399,442,0.068240831,12324,1641,"-0.102348465",12,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"251",454,"454_13",15307,414,450,0.070203949,12307,8324,"-0.083381609",13,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"252",454,"454_8",15354,540,274,0.06588959,12354,4766,"0.678441033",8,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"253",454,"454_6",15349,705,401,0.089561908,12349,11557,"0.564236376",6,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"254",454,"454_31",15350,0,0,0,12350,NA,NA,31,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"255",454,"454_9",15324,651,275,0.075137942,12324,1858,"0.861738545",9,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"256",454,"454_5",15374,530,631,0.093825764,12374,9190,"-0.174428856",5,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"257",454,"454_32",15240,166,448,0.050163399,12240,5816,"-0.992805444",32,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"258",454,"454_7",15340,648,426,0.087034036,12340,3899,"0.41945135",7,30,18,1,NA,150,86,99,NA,56,52,0,NA,1,1,1,26,24,50,2,41,113,7,15,15,180,15,15,6,4,4,75,75,4,1,0.75,0.5,0,1.5,6,0,0.5,6,6,88,53,141
"259",455,"455_9",15323,314,0,0.025480808,12323,12257,"Inf",9,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"260",455,"455_23",15315,671,291,0.078116119,12315,9465,"0.83544587",23,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"261",455,"455_26",15332,93,686,0.063168991,12332,5624,"-1.998278135",26,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"262",455,"455_27",15345,685,464,0.093074119,12345,9632,"0.389534286",27,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"263",455,"455_24",15339,222,176,0.03225545,12339,9767,"0.232193387",24,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"264",455,"455_25",15341,213,743,0.077465359,12341,1204,"-1.249403879",25,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"265",455,"455_8",15337,60,441,0.040609549,12337,4300,"-1.994700313",8,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"266",455,"455_29",15335,492,549,0.084394001,12335,6589,"-0.109619725",29,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"267",455,"455_30",15336,519,313,0.067444877,12336,1975,"0.505700693",30,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"268",455,"455_5",15298,243,291,0.043421695,12298,11124,"-0.180261824",5,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"269",455,"455_6",15323,62,72,0.010873975,12323,1141,"-0.149531734",6,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"270",455,"455_31",15338,179,598,0.062976171,12338,3231,"-1.206204948",31,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"271",455,"455_32",15272,744,219,0.078471317,12272,4356,"1.222969305",32,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"272",455,"455_16",15322,513,436,0.077016718,12322,7438,"0.162633602",16,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"273",455,"455_21",15323,997,102,0.089182829,12323,1833,"2.279777957",21,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"274",455,"455_22",15340,298,300,0.048460292,12340,1708,"-0.006688988",22,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"275",455,"455_12",15323,601,485,0.088127891,12323,2924,"0.214446044",12,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"276",455,"455_13",15340,249,239,0.039546191,12340,5210,"0.040989345",13,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"277",455,"455_14",15332,597,220,0.066250405,12332,772,"0.998289567",14,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"278",455,"455_15",15336,164,460,0.050583658,12336,2208,"-1.031360062",15,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"279",455,"455_7",15340,440,121,0.045461912,12340,11382,"1.290984181",7,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"280",455,"455_28",15337,1079,0,0.087460485,12337,9507,"Inf",28,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"281",455,"455_10",15332,144,582,0.058871229,12332,12157,"-1.396657148",10,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"282",455,"455_11",15340,628,436,0.086223663,12340,2499,"0.364897923",11,19,14,1,NA,110,99,83,NA,24,51,1,NA,1,0,1,45,31,76,1,33,85,10,270,75,270,180,75,6,6,4,180,180,75,270,75,6,1.5,4,6,6,6,6,6,547,535,1082
"283",457,"457_10",15165,214,151,0.03000411,12165,7107,"0.348696178",10,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"284",457,"457_15",15175,112,0,0.009199179,12175,2709,"Inf",15,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"285",457,"457_11",15174,173,208,0.031296205,12174,3899,"-0.184246485",11,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"286",457,"457_12",15174,431,88,0.042631838,12174,6916,"1.588771276",12,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"287",457,"457_13",15165,161,100,0.021454994,12165,4324,"0.476234179",13,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"288",457,"457_16",15148,56,276,0.027329602,12148,4047,"-1.595049175",16,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"289",457,"457_24",15174,0,156,0.012814194,12174,NA,"#NAME?",24,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"290",457,"457_21",15174,54,0,0.004435683,12174,775,"Inf",21,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"291",457,"457_22",15170,245,0,0.020131471,12170,9729,"Inf",22,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"292",457,"457_23",15165,530,11,0.044471845,12165,3407,"3.874981734",23,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"293",457,"457_26",15170,0,11,0.000903862,12170,NA,"#NAME?",26,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"294",457,"457_27",15165,0,88,0.007233868,12165,NA,"#NAME?",27,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"295",457,"457_29",15167,56,153,0.017177612,12167,841,"-1.005086231",29,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"296",457,"457_31",15153,0,117,0.009627253,12153,NA,"#NAME?",31,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"297",457,"457_32",15140,74,77,0.012438221,12140,1074,"-0.039740329",32,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"298",457,"457_8",15174,644,66,0.058321012,12174,3633,"2.278043984",8,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"299",457,"457_5",15153,163,149,0.025672673,12153,983,"0.089803895",5,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"300",457,"457_6",15174,200,268,0.038442583,12174,7766,"-0.292669614",6,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"301",457,"457_7",15165,76,194,0.022194821,12165,1175,"-0.937124819",7,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"302",457,"457_9",15158,157,0,0.012913308,12158,3458,"Inf",9,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"303",457,"457_28",15176,26,136,0.013304862,12176,1188,"-1.654558348",28,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"304",457,"457_25",15175,34,0,0.002792608,12175,1109,"Inf",25,26,18,0,NA,133,97.5,88,NA,48,52,0,NA,1,1,1,36,30,66,3,41,90,7,180,180,75,180,15,6,6,1.5,75,180,75,15,4,4,1,4,6,0.17,4,0.5,0.5,284.17,547.5,831.67
"305",458,"458_24",15337,179,455,0.051390127,12337,9558,"-0.932911613",24,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"306",458,"458_9",15341,676,407,0.08775626,12341,9667,"0.507379891",9,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"307",458,"458_16",15341,43,39,0.006644518,12341,4933,"0.09763847",16,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"308",458,"458_21",15305,805,39,0.068590004,12305,11339,"3.027280631",21,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"309",458,"458_22",15316,339,140,0.038892498,12316,2150,"0.884357685",22,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"310",458,"458_23",15340,359,353,0.057698541,12340,9915,"0.016854332",23,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"311",458,"458_6",15323,547,578,0.091292705,12323,10790,"-0.055125066",6,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"312",458,"458_11",15318,393,799,0.096768956,12318,8910,"-0.709551334",11,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"313",458,"458_12",15324,1164,66,0.099805258,12324,11032,"2.869962886",12,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"314",458,"458_15",15321,79,15,0.007629251,12321,8921,"1.661397651",15,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"315",458,"458_30",15323,388,32,0.03408261,12323,5281,"2.495269437",30,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"316",458,"458_5",15315,650,230,0.071457572,12315,3449,"1.038893054",5,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"317",458,"458_10",15305,524,378,0.073303535,12305,2633,"0.326597489",10,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"318",458,"458_7",15340,778,400,0.095461912,12340,3149,"0.665261977",7,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"319",458,"458_8",15332,859,138,0.080846578,12332,4075,"1.828515237",8,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"320",458,"458_26",15337,219,595,0.065980384,12337,9928,"-0.999489676",26,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"321",458,"458_27",15319,320,264,0.047406445,12319,10253,"0.192371893",27,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"322",458,"458_28",15343,80,339,0.033946366,12343,4291,"-1.443973473",28,22,16,0,NA,86,89,89,NA,45,40,0,NA,1,0,0,28,30,58,3,41,100,9,180,270,75,15,15,6,6,4,15,270,15,75,4,0.17,0,0,6,0.17,0.5,1,1,366.34,475,841.34
"323",460,"460_10",15332,658,541,0.097226727,12332,9782,"0.195785652",10,26,18,0,NA,NA,NA,58,NA,42,52,1,NA,1,1,1,31,25,56,2,41,91,13,75,15,75,4,15,4,6,4,75,75,4,15,4,0.5,0.17,4,1,4,0,4,1,103.5,104,207.5
"324",460,"460_14",15370,319,155,0.038318513,12370,1708,"0.721765986",14,26,18,0,NA,NA,NA,58,NA,42,52,1,NA,1,1,1,31,25,56,2,41,91,13,75,15,75,4,15,4,6,4,75,75,4,15,4,0.5,0.17,4,1,4,0,4,1,103.5,104,207.5
"325",460,"460_11",15674,788,373,0.09160486,12674,1199,"0.74791967",11,26,18,0,NA,NA,NA,58,NA,42,52,1,NA,1,1,1,31,25,56,2,41,91,13,75,15,75,4,15,4,6,4,75,75,4,15,4,0.5,0.17,4,1,4,0,4,1,103.5,104,207.5
"326",460,"460_12",15307,493,227,0.058503291,12307,8749,"0.775559157",12,26,18,0,NA,NA,NA,58,NA,42,52,1,NA,1,1,1,31,25,56,2,41,91,13,75,15,75,4,15,4,6,4,75,75,4,15,4,0.5,0.17,4,1,4,0,4,1,103.5,104,207.5
"327",460,"460_13",15307,299,208,0.041196067,12307,9399,"0.362905494",13,26,18,0,NA,NA,NA,58,NA,42,52,1,NA,1,1,1,31,25,56,2,41,91,13,75,15,75,4,15,4,6,4,75,75,4,15,4,0.5,0.17,4,1,4,0,4,1,103.5,104,207.5
"328",460,"460_15",15320,384,251,0.051542208,12320,3596,"0.425189613",15,26,18,0,NA,NA,NA,58,NA,42,52,1,NA,1,1,1,31,25,56,2,41,91,13,75,15,75,4,15,4,6,4,75,75,4,15,4,0.5,0.17,4,1,4,0,4,1,103.5,104,207.5
"329",460,"460_23",15298,828,275,0.08968938,12298,716,"1.102242057",23,26,18,0,NA,NA,NA,58,NA,42,52,1,NA,1,1,1,31,25,56,2,41,91,13,75,15,75,4,15,4,6,4,75,75,4,15,4,0.5,0.17,4,1,4,0,4,1,103.5,104,207.5
"330",460,"460_16",15673,635,399,0.081590784,12673,8182,"0.464663582",16,26,18,0,NA,NA,NA,58,NA,42,52,1,NA,1,1,1,31,25,56,2,41,91,13,75,15,75,4,15,4,6,4,75,75,4,15,4,0.5,0.17,4,1,4,0,4,1,103.5,104,207.5
"331",460,"460_21",15553,513,458,0.077352027,12553,4229,"0.113406661",21,26,18,0,NA,NA,NA,58,NA,42,52,1,NA,1,1,1,31,25,56,2,41,91,13,75,15,75,4,15,4,6,4,75,75,4,15,4,0.5,0.17,4,1,4,0,4,1,103.5,104,207.5
